,주문자ID,17년1분기,17년2분기,17년3분기,17년4분기,18년1분기,18년2분기,18년3분기,18년4분기,19년1분기,19년2분기
1113,asdf2562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1114,asdfghjkl200300,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
1115,asjci777,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1116,ask0507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,asm68k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1118,asr0377,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0
1119,asus0007,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1120,atom70k,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1121,atom974,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1122,atomloveme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1123,atta4747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1124,aunt2952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
1125,aura,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1126,auyang,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1127,avan27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1128,avec1981,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1129,avoce2012,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1130,ayay6454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0
1131,ayhko728,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1132,ays0207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1133,az0518,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1134,b0711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1135,b0ng66074065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1136,b11030,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,b2046916,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,babo8938,0.0,0.0,2.0,4.0,4.0,5.0,4.0,3.0,0.0,0.0
1139,babu2202,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
1140,babylesh91,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0
1141,babzzang3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1142,back0604,0.0,0.0,0.0,0.0,4.0,4.0,5.0,3.0,4.0,4.0
1143,baekroya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1144,baik1030,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0
1145,baikcom,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1146,baikhw93,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1147,baloo098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1148,bamnamugol,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1149,bangasori,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,bangha11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1151,bangjj1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0
1152,baobao123,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0
1153,barnana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1154,barobab2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1155,bash1441,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1156,batda,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1157,bawwow2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1158,bb3812678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
1159,bbnam70,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,bboia00,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1161,bbok25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1162,bbowl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1163,bc9284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
1164,bcdef3410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0
1165,bean0pole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1166,bear011,2.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0
1167,bear2009,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1168,bebright,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
1169,bestluv,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,2.0,0.0
1170,betelk,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,bfgf3000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1172,bhnek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
1173,bibiu0501,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1174,bigmacjang,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1175,bigmate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
1176,bigsistersoondae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1177,bin2song,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1178,biolopy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
1179,bjm0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0
1180,bjo1020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1181,bjo87,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,bkh8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1183,blackwolf1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1184,bluefrog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1185,bluenotecoffee,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0
1186,blueroseman3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
1187,bmg3621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
1188,bmw0718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1189,bobbyk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1190,bobe1027,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1191,bobgori,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0
1192,bodykin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1193,boga1479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
1194,bohu9315,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195,bokrn69,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1196,boksunggak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1197,bollgo1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
1198,bomfood9292,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1199,bomin2526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1200,bon0928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1201,bong1336,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,bonmerci,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0
1203,bonnie1031,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1204,bonsushi,0.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,5.0,5.0
1205,bontofood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
1206,boolti,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
1207,booolds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1208,boskim11000,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1209,bowkh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0
1210,boya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1211,bravegirl01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1212,bs0224224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0
1213,bs15484848,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1214,bshdj514,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1215,bshjkk,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1216,bub2672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
1217,bukk2,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,3.0
1218,bullchoi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1219,bun9335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1220,buny7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
1221,busus80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1222,buzada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1223,bwv73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0
1224,byeongcheon854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
1225,byh1472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1226,byron16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1227,byulsina,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,byuri2002,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1229,c881022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1230,cafelulu,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,calipso,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1232,canbang,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1233,candyluv2,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
1234,caos66,0.0,0.0,0.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0
1235,cascadehy,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,4.0,4.0
1236,cazure02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1237,cbh8532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
1238,ccckoc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1239,ccckoc63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1240,ccyj1208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1241,ce980326,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1242,ce9909,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,cej0614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1244,cej7001,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1245,cent123,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,cfsp01,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,3.0
1247,cgh1385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,cgss1004,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0
1249,chad0287,0.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
1250,changeon5947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1251,changhee31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,changjo301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1253,changpo89,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0
1254,changpo9814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
1255,charmsae2008,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1256,chc6236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
1257,chch0314,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
1258,chd209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,check22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1260,chefpark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1261,chefpark3482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1262,cheolsan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
1263,cherry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
1264,chingu24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1265,chipsun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0
1266,chj4455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1267,chltnsdud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1268,chlwjddnjs06,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0,4.0
1269,chlwotjr1019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,cho77d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1271,chohee85,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1272,choho1003,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1273,chohyesoo00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1274,choidh06,0.0,0.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,3.0
1275,choihong5885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1276,choikwang7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
1277,chole5588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
1278,choo2944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1279,chowind76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
1280,chu6212,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1281,chuheesuk,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,4.0,0.0
1282,chuls0809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1283,chun2021,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1284,chung4197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1285,chungwoomeat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1286,chwp1201,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1287,chy6969,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0
1288,cicicafe,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1289,cidls83,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,cij5990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1291,cja9480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1292,cjd1257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
1293,cjdekatlstk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1294,cjdrldhk1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1295,cjfl8050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
1296,cjh9745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1297,cji3838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1298,cjj7371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
1299,cjjyt625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
1300,cjmz871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1301,cjsekgod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1302,ck12311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1303,ckdry4732,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1304,ckfood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1305,ckh1240,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0
1306,ckh5020,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
1307,ckhckh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0
1308,cks7302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1309,cksrl1567,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1310,clcc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1311,clear89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1312,clemensekr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
1313,cls12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0
1314,clzksl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1315,cmj000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1316,cmj9726,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0
1317,cmk2828,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1318,cmp1220,0.0,0.0,0.0,3.0,2.0,0.0,5.0,5.0,5.0,5.0
1319,cocktail000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1320,cocomirijo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1321,coffeehour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1322,cofls0522,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0
1323,congee,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
1324,congee0078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
1325,congmyong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1326,cookie19781988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1327,cool02123,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
1328,cool8942,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1329,coolsts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
1330,corea0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
1331,coroon,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1332,cote,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,cow1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1334,cozy0812,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0
1335,cp990480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1336,cpark13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1337,cple0107,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0
1338,cptm1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1339,craftbros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1340,cream1512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
1341,crstn0413,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1342,cruxf014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1343,csh3588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1344,cshcsa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
1345,cssac,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,csy2011,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,0.0
1347,ct7300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1348,cto9818,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,5.0,5.0
1349,cucumber78,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1350,cuine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1351,curry007,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
1352,cute1093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,cwm13501,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1354,cws1097,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1355,cy6068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
1356,cy606800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1357,cyan0710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1358,cyeonseo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1359,cygil3288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1360,cyhs0328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1361,cylcys,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1362,cyo760828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1363,cyslovep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0
1364,dadam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1365,dadamtteul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1366,daeduk,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0
1367,daega3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,daemyeong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1369,daetteul7214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0
1370,dahamggea12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
1371,dain4430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1372,danbi531,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,dancerkim73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,dannazzang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1375,daonpork,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0
1376,daria12,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,4.0,4.0
1377,dasom4698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
1378,daum8514,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
1379,day13579,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1380,dbap8994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1381,dbgndls54,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1382,dbs3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0
1383,dbsal911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1384,dckim57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1385,dd4761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1386,ddoogi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1387,ddungsjung,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1388,ddy99031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1389,deadand,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,dear2104,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1391,deasung8424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1392,dew0935,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
1393,dew7007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1394,dfac0982,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1395,dh1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1396,dhaudtn7,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0,0.0
1397,dhfl1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1398,dhjekd,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1399,dhkdths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
