주문자ID,17년1분기,17년2분기,17년3분기,17년4분기,18년1분기,18년2분기,18년3분기,18년4분기,19년1분기,19년2분기
cij5990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750630.0
cja9480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364100.0,0.0,0.0
cjd1257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464200.0,611140.0
cjdekatlstk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212190.0,0.0
cjdrldhk1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87120.0,0.0,0.0
cjfl8050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276690.0,341810.0
cjh9745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267630.0,0.0,0.0
cji3838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394110.0
cjj7371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832430.0,554570.0,399640.0
cjjyt625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203740.0,71260.0
cjmz871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115700.0,0.0
cjsekgod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97400.0
ck12311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755640.0,0.0
ckdry4732,0.0,0.0,0.0,0.0,91350.0,0.0,0.0,0.0,0.0,111570.0
ckfood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188440.0,0.0
ckh1240,0.0,0.0,0.0,329900.0,610600.0,832400.0,685980.0,694320.0,471980.0,298400.0
ckh5020,0.0,0.0,0.0,0.0,79000.0,0.0,86500.0,0.0,0.0,0.0
ckhckh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506610.0,167170.0
cks7302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286770.0,0.0,0.0
cksrl1567,0.0,0.0,0.0,0.0,0.0,0.0,122200.0,0.0,0.0,0.0
clcc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248180.0
clear89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27440.0,0.0,0.0
clemensekr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2367410.0,1466600.0
cls12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889270.0,334820.0,92720.0
clzksl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116000.0,0.0,0.0
cmj000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278810.0,0.0
cmj9726,0.0,0.0,0.0,0.0,0.0,109600.0,0.0,197340.0,0.0,0.0
cmk2828,0.0,0.0,0.0,0.0,0.0,68900.0,0.0,0.0,0.0,0.0
cmp1220,0.0,0.0,0.0,179300.0,75900.0,0.0,3776510.0,5070850.0,4606290.0,3274940.0
cocktail000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116820.0,0.0,0.0
cocomirijo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40920.0,0.0,0.0
coffeehour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280360.0,0.0
cofls0522,0.0,0.0,0.0,0.0,0.0,242800.0,646500.0,278570.0,0.0,0.0
congee,0.0,0.0,0.0,158400.0,81620.0,0.0,0.0,0.0,0.0,0.0
congee0078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308880.0,367710.0
congmyong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167940.0,0.0
cookie19781988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106390.0,0.0,0.0
cool02123,0.0,0.0,0.0,0.0,0.0,0.0,534280.0,334290.0,0.0,0.0
cool8942,0.0,0.0,0.0,0.0,0.0,96460.0,0.0,0.0,0.0,0.0
coolsts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331360.0,67650.0
corea0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491390.0,677410.0
coroon,0.0,0.0,423270.0,623110.0,1389940.0,978360.0,1133360.0,1095560.0,902290.0,669190.0
cote,0.0,0.0,90500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cow1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388080.0,0.0
cozy0812,0.0,0.0,0.0,0.0,0.0,1511875.0,1528440.0,1513050.0,1559310.0,398030.0
cp990480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115650.0
cpark13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57220.0
cple0107,0.0,0.0,0.0,0.0,0.0,366410.0,1077140.0,1153180.0,1283410.0,886360.0
cptm1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78970.0
craftbros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67320.0,0.0,0.0
cream1512,0.0,0.0,0.0,0.0,0.0,0.0,52950.0,78210.0,0.0,0.0
crstn0413,0.0,0.0,0.0,0.0,0.0,0.0,222500.0,0.0,0.0,0.0
cruxf014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126140.0
csh3588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103300.0
cshcsa,0.0,0.0,0.0,0.0,0.0,67000.0,0.0,83050.0,0.0,0.0
cssac,0.0,0.0,0.0,50570.0,0.0,0.0,0.0,0.0,0.0,0.0
csy2011,0.0,0.0,0.0,0.0,0.0,579260.0,445410.0,294170.0,0.0,0.0
ct7300,0.0,0.0,0.0,0.0,51700.0,0.0,0.0,0.0,0.0,0.0
cto9818,0.0,0.0,0.0,0.0,0.0,146500.0,0.0,543180.0,572680.0,474280.0
cucumber78,0.0,0.0,0.0,0.0,0.0,155400.0,0.0,0.0,0.0,0.0
cuine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125090.0
curry007,0.0,0.0,0.0,0.0,0.0,0.0,500390.0,41910.0,0.0,0.0
cute1093,0.0,0.0,66670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cwm13501,0.0,0.0,0.0,0.0,53900.0,0.0,0.0,0.0,0.0,0.0
cws1097,0.0,0.0,0.0,0.0,0.0,88520.0,0.0,0.0,0.0,0.0
cy6068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519370.0,666410.0
cy606800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99660.0,0.0,0.0
cyan0710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86790.0,0.0,0.0
cyeonseo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93720.0
cygil3288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81520.0,0.0
cyhs0328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163110.0,0.0
cylcys,0.0,0.0,0.0,0.0,0.0,88520.0,0.0,0.0,0.0,0.0
cyo760828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226600.0
cyslovep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614730.0,357790.0,417840.0
dadam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207440.0
dadamtteul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309660.0,0.0
daeduk,0.0,0.0,0.0,132770.0,0.0,192290.0,52950.0,0.0,56760.0,0.0
daega3,0.0,0.0,104000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daemyeong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283640.0,0.0
daetteul7214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533970.0,0.0,118250.0
dahamggea12,0.0,0.0,0.0,0.0,0.0,0.0,83790.0,0.0,39910.0,0.0
dain4430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450270.0
danbi531,11700.0,0.0,0.0,13500.0,0.0,0.0,0.0,0.0,0.0,0.0
dancerkim73,0.0,0.0,70560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dannazzang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627560.0
daonpork,0.0,0.0,0.0,0.0,0.0,0.0,524050.0,124250.0,124250.0,0.0
daria12,0.0,0.0,0.0,0.0,243810.0,0.0,357330.0,583780.0,375950.0,269180.0
dasom4698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329010.0,244020.0
daum8514,0.0,0.0,0.0,0.0,206560.0,0.0,0.0,334950.0,0.0,0.0
day13579,0.0,0.0,0.0,0.0,0.0,310370.0,0.0,0.0,0.0,0.0
dbap8994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363500.0,0.0
dbgndls54,0.0,0.0,0.0,53900.0,56980.0,0.0,0.0,0.0,0.0,0.0
dbs3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289420.0,71450.0,113300.0
dbsal911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607760.0
dckim57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55870.0,0.0
dd4761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150320.0,0.0,0.0
ddoogi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133510.0
ddungsjung,0.0,0.0,0.0,0.0,168770.0,0.0,0.0,0.0,0.0,0.0
ddy99031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185740.0
deadand,219400.0,183500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dear2104,0.0,0.0,0.0,0.0,0.0,95890.0,0.0,0.0,0.0,0.0
deasung8424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147850.0,0.0,0.0
dew0935,0.0,0.0,0.0,0.0,0.0,264120.0,0.0,0.0,67650.0,0.0
dew7007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292830.0,0.0
dfac0982,0.0,0.0,0.0,0.0,0.0,1595110.0,0.0,0.0,0.0,0.0
dh1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63070.0,0.0
dhaudtn7,0.0,0.0,0.0,0.0,613300.0,750910.0,696360.0,529830.0,262190.0,0.0
dhfl1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132500.0,0.0
dhjekd,0.0,458280.0,410600.0,578980.0,1075760.0,1038600.0,1117950.0,1156430.0,1182590.0,700970.0
dhkdths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37380.0
dhlrud66,0.0,0.0,0.0,0.0,0.0,0.0,240400.0,0.0,0.0,0.0
dhoi1676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96920.0
dhrghk0107,0.0,0.0,0.0,0.0,74800.0,0.0,0.0,0.0,0.0,0.0
dhrghk3930,0.0,0.0,0.0,0.0,0.0,60540.0,0.0,0.0,0.0,115700.0
dicaya2440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99350.0,0.0
didgh5112,0.0,0.0,0.0,0.0,0.0,146670.0,148250.0,298170.0,207500.0,0.0
didgoaks,0.0,0.0,0.0,0.0,0.0,0.0,150360.0,303120.0,337120.0,61470.0
didtjsgh12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146520.0,0.0,0.0
didwkrkd7759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050150.0,2447330.0,472160.0
didxpwns,0.0,0.0,0.0,0.0,0.0,0.0,250250.0,886930.0,0.0,36450.0
dieseltuna,0.0,0.0,0.0,0.0,0.0,0.0,152940.0,0.0,0.0,0.0
dilee010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114610.0,0.0
dingding000,0.0,0.0,0.0,0.0,0.0,0.0,351140.0,470770.0,493160.0,212700.0
diningsen,0.0,0.0,0.0,0.0,0.0,0.0,15890.0,259770.0,11010.0,0.0
ditm7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856900.0,707380.0,0.0
djflzjem12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124730.0
djmoon79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38390.0,0.0
dkajfldi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171900.0
dkclagkvna,0.0,0.0,0.0,0.0,0.0,0.0,217050.0,77220.0,77220.0,65640.0
dkek6666,0.0,0.0,0.0,79200.0,0.0,0.0,0.0,0.0,0.0,0.0
dkfldpdy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11660.0,0.0
dkfm1022,0.0,0.0,0.0,0.0,0.0,94020.0,0.0,0.0,0.0,0.0
dkny1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296000.0
dknyusa7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70620.0,0.0
dkrl6466,0.0,0.0,0.0,0.0,0.0,129600.0,0.0,76400.0,0.0,0.0
dksxogk72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765725.0,3518920.0,1676180.0
dla002472,0.0,0.0,0.0,0.0,0.0,0.0,77700.0,93100.0,81000.0,81000.0
dlalsghrj,0.0,0.0,0.0,0.0,0.0,0.0,177770.0,0.0,0.0,0.0
dlalswo7877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467870.0,201900.0
dlarhkdtjd77,148960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dlatpwnd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278660.0
dlaudwo123,0.0,0.0,0.0,0.0,0.0,0.0,480940.0,335940.0,287960.0,289940.0
dlfqjswl,0.0,0.0,0.0,0.0,397650.0,99000.0,398810.0,159390.0,251460.0,65640.0
dlghktn77,0.0,0.0,0.0,0.0,0.0,0.0,293410.0,0.0,0.0,0.0
dlqudwo1004,0.0,0.0,0.0,0.0,0.0,633420.0,1517250.0,1104510.0,336270.0,0.0
dlrudgh34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847330.0,1752090.0,840180.0
dlstjd2476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290030.0,1640520.0,606820.0
dmlrbs22,0.0,0.0,0.0,0.0,0.0,0.0,60540.0,0.0,0.0,0.0
dms0505,0.0,0.0,0.0,0.0,0.0,0.0,117300.0,0.0,0.0,0.0
dmsdud2171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99350.0
dmsdud6015,0.0,0.0,0.0,0.0,0.0,149970.0,0.0,0.0,0.0,0.0
dmswn9020,0.0,0.0,0.0,142710.0,0.0,0.0,0.0,0.0,0.0,0.0
dnfoddl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418390.0,0.0,223690.0
dnjfem200,0.0,0.0,0.0,0.0,192500.0,0.0,0.0,0.0,0.0,0.0
dnjsgur0110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192400.0,0.0
doc89,0.0,0.0,258950.0,18450.0,0.0,0.0,0.0,0.0,0.0,0.0
doctorlee,0.0,0.0,0.0,0.0,0.0,156380.0,502160.0,0.0,130350.0,0.0
doddhddnd,0.0,207600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dodlsi,0.0,0.0,0.0,0.0,257400.0,0.0,0.0,0.0,0.0,0.0
dog6761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243130.0,0.0,0.0
doggysong,0.0,0.0,0.0,0.0,538340.0,1086740.0,825660.0,383020.0,290610.0,238320.0
doinjang0529,0.0,0.0,0.0,0.0,103400.0,438700.0,201060.0,0.0,0.0,0.0
dojaehyuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394880.0,3292240.0,2298910.0
dojs32,0.0,0.0,0.0,0.0,0.0,0.0,1458560.0,2099790.0,1999915.0,1304070.0
dokyo0125,0.0,0.0,0.0,0.0,0.0,0.0,1223860.0,1456330.0,907690.0,723270.0
dolobox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184140.0,0.0,0.0
don300,0.0,0.0,0.0,0.0,0.0,187020.0,63240.0,68970.0,124840.0,0.0
donald44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119750.0,0.0
dong6973,0.0,0.0,0.0,0.0,0.0,293510.0,376200.0,982740.0,788670.0,496740.0
donggon2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722190.0,888770.0
doniya,0.0,0.0,0.0,0.0,0.0,145510.0,0.0,0.0,0.0,0.0
donkorea,0.0,0.0,0.0,0.0,0.0,132030.0,0.0,0.0,0.0,0.0
dontoriya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227440.0,171840.0
dookki1228,0.0,0.0,0.0,0.0,0.0,0.0,66920.0,0.0,0.0,0.0
doolykong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375010.0,48600.0
doryjjimdak,0.0,0.0,0.0,0.0,0.0,0.0,530670.0,177620.0,71500.0,0.0
dosugi,0.0,91750.0,0.0,0.0,0.0,73700.0,0.0,0.0,0.0,0.0
dragon5012,0.0,0.0,0.0,0.0,0.0,52950.0,0.0,0.0,0.0,0.0
driving4,0.0,0.0,0.0,81400.0,0.0,0.0,0.0,0.0,0.0,0.0
ds0702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68970.0,0.0,0.0
dsa767,0.0,0.0,0.0,118850.0,0.0,0.0,0.0,0.0,0.0,0.0
dtstory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270270.0,0.0
duck7598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388890.0,82170.0,77370.0
duckfood5295,0.0,0.0,0.0,0.0,0.0,90280.0,0.0,0.0,0.0,0.0
duddnsp123,0.0,0.0,0.0,0.0,0.0,136400.0,0.0,0.0,0.0,0.0
dudehwwkd,0.0,0.0,0.0,0.0,206800.0,305600.0,305600.0,0.0,248500.0,198700.0
dudgus1203,0.0,0.0,0.0,0.0,0.0,436900.0,0.0,0.0,0.0,0.0
dudtka2sys,0.0,0.0,0.0,276020.0,51700.0,0.0,0.0,0.0,0.0,0.0
dukezzz,0.0,0.0,0.0,0.0,0.0,0.0,235590.0,241190.0,317410.0,0.0
dumaekong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221930.0,146130.0,172000.0
duruzoon70,0.0,223200.0,0.0,0.0,0.0,0.0,55480.0,786000.0,639400.0,289250.0
dyddkstk,0.0,0.0,0.0,0.0,0.0,217400.0,0.0,0.0,0.0,0.0
dydwh80,0.0,0.0,0.0,0.0,0.0,108900.0,0.0,132500.0,0.0,0.0
dydwls5050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132500.0,132500.0,103300.0
dyskeks,0.0,0.0,0.0,0.0,244640.0,0.0,0.0,0.0,0.0,0.0
earth67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172760.0,0.0
ebiga7364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61900.0,0.0
ec3101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71450.0,0.0
eddy3788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113520.0,105260.0,48500.0
eem5531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292050.0,70620.0,0.0
eezyong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121720.0
egg7676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132500.0,0.0,0.0
egg7878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282480.0,274400.0,56890.0
ehdaudzkcm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41910.0,82170.0,0.0
ehdwksang,0.0,0.0,0.0,0.0,0.0,339400.0,0.0,0.0,0.0,0.0
ehfdl1108,73000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ehfl0153,0.0,0.0,0.0,0.0,174900.0,0.0,0.0,0.0,0.0,0.0
ejakman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76400.0,0.0
ekaldksl,0.0,0.0,0.0,0.0,0.0,0.0,73850.0,0.0,0.0,0.0
ekekadk,0.0,0.0,0.0,0.0,0.0,131000.0,0.0,0.0,0.0,0.0
emme4777,0.0,0.0,0.0,0.0,324060.0,265500.0,362760.0,0.0,126140.0,206600.0
end1443589,0.0,0.0,0.0,0.0,0.0,0.0,78410.0,0.0,0.0,0.0
end44,0.0,0.0,0.0,0.0,0.0,310810.0,356250.0,175780.0,327580.0,404490.0
endgus87,0.0,0.0,0.0,0.0,0.0,259700.0,378030.0,0.0,0.0,0.0
entpdns67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549190.0,0.0
entry7882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68970.0,207860.0
enya11,0.0,0.0,0.0,0.0,0.0,30840.0,396360.0,0.0,0.0,0.0
eoktae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173740.0
eolkal,0.0,0.0,0.0,0.0,0.0,0.0,857680.0,756170.0,382500.0,94020.0
eorndurh,0.0,0.0,0.0,0.0,94600.0,0.0,0.0,0.0,0.0,0.0
epuro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116820.0,0.0
esc000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119590.0,0.0
esca25,0.0,0.0,0.0,0.0,0.0,354290.0,425080.0,268760.0,452860.0,182050.0
ester68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129300.0,0.0
etalcjb,0.0,0.0,0.0,0.0,0.0,45910.0,940360.0,435710.0,324040.0,158900.0
eum0410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119020.0,0.0,0.0
eun8966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689260.0,711770.0,554400.0
eunjo5525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209610.0,275440.0,57220.0
eunjoogod,0.0,84730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eunju0913,0.0,53000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eunkyong86,0.0,90350.0,0.0,186000.0,0.0,0.0,0.0,0.0,0.0,0.0
eviankim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129400.0,0.0
evita70,0.0,0.0,0.0,52800.0,0.0,0.0,0.0,0.0,0.0,0.0
exit777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113520.0,0.0,0.0
eyyw1205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82990.0
f7f3f1f6,0.0,0.0,0.0,0.0,0.0,0.0,184160.0,300340.0,0.0,36760.0
fa1708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68970.0,0.0
family2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51140.0,39000.0,0.0
fbbnet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87410.0
fbdmstj12,0.0,0.0,73200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fbrkgml98,0.0,0.0,0.0,0.0,0.0,44000.0,0.0,0.0,0.0,0.0
fhak0127,0.0,0.0,0.0,0.0,50600.0,0.0,77640.0,0.0,0.0,0.0
figgy88,0.0,0.0,0.0,0.0,0.0,73910.0,0.0,157740.0,64070.0,0.0
final479,0.0,0.0,0.0,0.0,0.0,947680.0,0.0,80410.0,367820.0,178110.0
firebit,0.0,0.0,0.0,0.0,0.0,0.0,104600.0,0.0,0.0,0.0
firewater2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70620.0,0.0,0.0
fish3337,0.0,0.0,0.0,0.0,0.0,0.0,132500.0,0.0,0.0,0.0
fishun20,0.0,0.0,0.0,0.0,0.0,78800.0,78870.0,0.0,63070.0,0.0
fk1690,0.0,0.0,0.0,0.0,0.0,150400.0,0.0,393040.0,63620.0,130290.0
fkvkdpf1974,0.0,0.0,0.0,0.0,0.0,0.0,78800.0,78870.0,63070.0,0.0
flamesim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256430.0,0.0
flower213,0.0,0.0,0.0,29040.0,0.0,0.0,0.0,0.0,0.0,0.0
flower4494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32300.0,96900.0
flut1016,0.0,0.0,0.0,135560.0,0.0,0.0,0.0,0.0,0.0,0.0
food1128,0.0,0.0,0.0,0.0,0.0,349570.0,312340.0,768090.0,340260.0,124970.0
for577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501930.0,492350.0,0.0
fourdari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27440.0,0.0,0.0
fourlangsun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482970.0,251190.0,191520.0
freewilly0,0.0,0.0,0.0,0.0,0.0,94020.0,0.0,0.0,0.0,0.0
freeze199912,0.0,0.0,0.0,0.0,0.0,528400.0,1433690.0,1786070.0,978760.0,63070.0
friends9900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77220.0,0.0,0.0
fromme105,0.0,0.0,333440.0,123860.0,0.0,0.0,0.0,0.0,0.0,0.0
fsml8258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170940.0,0.0
ftc22,0.0,0.0,0.0,0.0,289200.0,227600.0,157600.0,315480.0,283880.0,126140.0
funkmack,0.0,0.0,0.0,0.0,342630.0,0.0,0.0,0.0,0.0,0.0
funtime17,0.0,0.0,0.0,0.0,74000.0,0.0,0.0,0.0,0.0,0.0
ga3116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119020.0,0.0
gag114,0.0,0.0,0.0,0.0,0.0,0.0,316100.0,258060.0,306600.0,283180.0
gaichka69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493770.0
galbihouse0706,0.0,0.0,0.0,0.0,0.0,1217710.0,536570.0,1290190.0,907790.0,591140.0
gallardo007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327880.0
ganmin2,0.0,0.0,0.0,0.0,79200.0,0.0,0.0,0.0,0.0,0.0
gaon,0.0,0.0,154300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gapthing2,0.0,0.0,0.0,0.0,0.0,0.0,1216480.0,703090.0,697810.0,509530.0
gate9977,0.0,0.0,0.0,0.0,0.0,0.0,103500.0,0.0,0.0,0.0
gaterbo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119750.0,115700.0
gayaemom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997430.0,1512940.0
gentlemin8387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122390.0,0.0,0.0
gersai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848740.0,1434100.0
get201cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124250.0,124250.0,99350.0
geunwa,0.0,0.0,0.0,0.0,389400.0,0.0,0.0,0.0,0.0,0.0
ggam0503,0.0,0.0,0.0,329700.0,126200.0,256200.0,85400.0,373670.0,240260.0,0.0
ggang1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482690.0,0.0,0.0
ggd1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69780.0
ggini,0.0,0.0,0.0,0.0,0.0,0.0,79900.0,0.0,0.0,0.0
ggoring74,0.0,0.0,0.0,0.0,78650.0,0.0,0.0,0.0,0.0,0.0
ghghgh122929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57850.0,0.0
ghjkl3546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182390.0
ghkdwp001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480960.0,242410.0
ghlwjd5408,0.0,0.0,0.0,0.0,263400.0,0.0,0.0,0.0,0.0,0.0
